county,office,candidate,party,absentee,early_votes,election_day,votes,district
Leflore,Corporation Commissioner,Bob Anthony,REP,196,856,7446,8498,
Leflore,Corporation Commissioner,Ashley Nicole Mccray,DEM,113,380,3009,3502,
Leflore,Corporation Commissioner,Jackie Short,IND,15,44,517,576,
Leflore,U.S. House,Richard Castaldo,LIB,6,10,179,195,2
Leflore,U.S. House,Markwayne Mullin,REP,209,860,7744,8813,2
Leflore,U.S. House,Jason Nichols,DEM,106,399,2912,3417,2
Leflore,U.S. House,John Foreman,IND,4,23,284,311,2
Leflore,State Senate,Mark Dean Allen,REP,138,691,5398,6227,4
Leflore,State Senate,Eddie Martin,DEM,91,402,2723,3216,4
Leflore,State House,Lundy Kiger,REP,116,583,4457,5156,3
Leflore,State House,Troy Dyer,DEM,125,506,3655,4286,3
Leflore,State House,Randy Randleman,REP,23,108,1103,1234,15
Leflore,State House,Judy Ross Moore,DEM,3,38,465,506,15
Leflore,State House,Jim Grego,REP,21,23,377,421,17
Leflore,State House,Peggy Defrange,DEM,4,6,190,200,17
Lincoln,Governor,Chris Powell,LIB,13,27,495,535,
Lincoln,Governor,Kevin Stitt,REP,247,567,6509,7323,
Lincoln,Governor,Drew Edmondson,DEM,142,252,3024,3418,
Lincoln,Lieutenant Governor,Matt Pinnell,REP,274,633,7306,8213,
Lincoln,Lieutenant Governor,Anastasia Pittman,DEM,109,185,2271,2565,
Lincoln,Lieutenant Governor,Ivan Holmes,IND,14,29,403,446,
Lincoln,State Auditor,John Yeutter,LIB,81,132,1678,1891,
Lincoln,State Auditor,Cindy Byrd,REP,291,668,7817,8776,
Lincoln,Attorney General,Mike Hunter,REP,268,631,7399,8298,
Lincoln,Attorney General,Mark Myles,DEM,131,212,2546,2889,
Lincoln,State Treasurer,Randy Mcdaniel,REP,286,647,7648,8581,
Lincoln,State Treasurer,Charles De Coune,IND,89,155,1827,2071,
Lincoln,Superintendent of Public Instruction,Joy Hofmeister,REP,251,555,6484,7290,
Lincoln,Superintendent of Public Instruction,John Cox,DEM,115,212,2427,2754,
Lincoln,Superintendent of Public Instruction,Larry Huff,IND,34,73,1036,1143,
Lincoln,Commissioner of Labor,Leslie Osborn,REP,270,609,7037,7916,
Lincoln,Commissioner of Labor,Fred Dorrell,DEM,109,181,2295,2585,
Lincoln,Commissioner of Labor,Brandt Dismukes,IND,17,40,541,598,
Lincoln,Insurance Commissioner,Glen Mulready,REP,262,623,7203,8088,
Lincoln,Insurance Commissioner,Kimberly Fobbs,DEM,135,217,2678,3030,
Lincoln,Corporation Commissioner,Bob Anthony,REP,260,583,6897,7740,
Lincoln,Corporation Commissioner,Ashley Nicole Mccray,DEM,117,207,2352,2676,
Lincoln,Corporation Commissioner,Jackie Short,IND,26,50,691,767,
Lincoln,U.S. House,Frank Lucas,REP,279,652,7589,8520,3
Lincoln,U.S. House,Frankie Robbins,DEM,123,193,2371,2687,3
Lincoln,State Senate,Jason Smalley,REP,273,635,7326,8234,28
Lincoln,State Senate,Stephanie Sanders,IND,102,185,2286,2573,28
Lincoln,State House,Kevin Wallace,REP,270,628,7121,8019,32
Lincoln,State House,Christi Wolff,DEM,128,216,2821,3165,32
Logan,Governor,Chris Powell,LIB,27,39,575,641,
Logan,Governor,Kevin Stitt,REP,598,1074,8175,9847,
Logan,Governor,Drew Edmondson,DEM,449,653,4269,5371,
Logan,Lieutenant Governor,Matt Pinnell,REP,696,1172,9204,11072,
Logan,Lieutenant Governor,Anastasia Pittman,DEM,348,537,3251,4136,
Logan,Lieutenant Governor,Ivan Holmes,IND,29,52,463,544,
Logan,State Auditor,John Yeutter,LIB,218,343,2498,3059,
Logan,State Auditor,Cindy Byrd,REP,752,1287,9746,11785,
Logan,Attorney General,Mike Hunter,REP,686,1194,9396,11276,
Logan,Attorney General,Mark Myles,DEM,386,563,3478,4427,
Logan,State Treasurer,Randy Mcdaniel,REP,711,1210,9477,11398,
Logan,State Treasurer,Charles De Coune,IND,275,411,2722,3408,
Logan,Superintendent of Public Instruction,Joy Hofmeister,REP,647,1117,8439,10203,
Logan,Superintendent of Public Instruction,John Cox,DEM,332,503,3162,3997,
Logan,Superintendent of Public Instruction,Larry Huff,IND,94,140,1269,1503,
Logan,Commissioner of Labor,Leslie Osborn,REP,685,1145,8955,10785,
Logan,Commissioner of Labor,Fred Dorrell,DEM,320,517,3115,3952,
Logan,Commissioner of Labor,Brandt Dismukes,IND,58,78,693,829,
Logan,Insurance Commissioner,Glen Mulready,REP,683,1184,9170,11037,
Logan,Insurance Commissioner,Kimberly Fobbs,DEM,373,566,3568,4507,
Logan,Corporation Commissioner,Bob Anthony,REP,676,1166,8692,10534,
Logan,Corporation Commissioner,Ashley Nicole Mccray,DEM,330,498,3236,4064,
Logan,Corporation Commissioner,Jackie Short,IND,61,93,875,1029,
Logan,U.S. House,Frank Lucas,REP,716,1207,9533,11456,3
Logan,U.S. House,Frankie Robbins,DEM,358,552,3336,4246,3
Logan,State Senate,Chuck Hall,REP,643,1118,8618,10379,20
Logan,State Senate,Heady Coleman,DEM,418,637,4194,5249,20
Logan,State House,Garry Mize,REP,614,1055,7368,9037,31
Logan,State House,Kara Sawyer,DEM,346,527,2930,3803,31
Logan,State House,Kevin Wallace,REP,17,15,203,235,32
Logan,State House,Christi Wolff,DEM,16,17,240,273,32
Love,Governor,Chris Powell,LIB,0,3,56,59,
Love,Governor,Kevin Stitt,REP,33,207,1662,1902,
Love,Governor,Drew Edmondson,DEM,20,56,732,808,
Love,Lieutenant Governor,Matt Pinnell,REP,34,204,1714,1952,
Love,Lieutenant Governor,Anastasia Pittman,DEM,19,55,656,730,
Love,Lieutenant Governor,Ivan Holmes,IND,0,5,59,64,
Love,State Auditor,John Yeutter,LIB,4,27,382,413,
Love,State Auditor,Cindy Byrd,REP,39,228,1852,2119,
Love,Attorney General,Mike Hunter,REP,34,211,1748,1993,
Love,Attorney General,Mark Myles,DEM,19,54,675,748,
Love,State Treasurer,Randy Mcdaniel,REP,39,228,1855,2122,
Love,State Treasurer,Charles De Coune,IND,6,27,390,423,
Love,Superintendent of Public Instruction,Joy Hofmeister,REP,35,201,1606,1842,
Love,Superintendent of Public Instruction,John Cox,DEM,16,52,674,742,
Love,Superintendent of Public Instruction,Larry Huff,IND,2,9,138,149,
Love,Commissioner of Labor,Leslie Osborn,REP,35,203,1680,1918,
Love,Commissioner of Labor,Fred Dorrell,DEM,16,53,635,704,
Love,Commissioner of Labor,Brandt Dismukes,IND,3,8,87,98,
Love,Insurance Commissioner,Glen Mulready,REP,36,209,1667,1912,
Love,Insurance Commissioner,Kimberly Fobbs,DEM,18,54,748,820,
Love,Corporation Commissioner,Bob Anthony,REP,35,200,1645,1880,
Love,Corporation Commissioner,Ashley Nicole Mccray,DEM,19,52,670,741,
Love,Corporation Commissioner,Jackie Short,IND,0,12,104,116,
Love,U.S. House,Tom Cole,REP,36,215,1763,2014,4
Love,U.S. House,Mary Brannon,DEM,18,41,633,692,4
Love,U.S. House,Ruby Peters,IND,0,8,58,66,4
Love,State Senate,Frank Simpson,REP,35,215,1711,1961,14
Love,State Senate,Justin Arledge,DEM,18,51,737,806,14
Love,State House,Tommy Hardin,REP,36,209,1618,1863,49
Love,State House,Miranda Shelton,DEM,16,56,833,905,49
Major,Governor,Chris Powell,LIB,4,8,87,99,
Major,Governor,Kevin Stitt,REP,70,216,1891,2177,
Major,Governor,Drew Edmondson,DEM,30,79,361,470,
Major,Lieutenant Governor,Matt Pinnell,REP,87,235,2016,2338,
Major,Lieutenant Governor,Anastasia Pittman,DEM,17,58,243,318,
Major,Lieutenant Governor,Ivan Holmes,IND,2,10,65,77,
Major,State Auditor,John Yeutter,LIB,15,34,232,281,
Major,State Auditor,Cindy Byrd,REP,89,254,2054,2397,
Major,Attorney General,Mike Hunter,REP,85,242,2037,2364,
Major,Attorney General,Mark Myles,DEM,20,59,283,362,
Major,State Treasurer,Randy Mcdaniel,REP,93,246,2056,2395,
Major,State Treasurer,Charles De Coune,IND,11,42,228,281,
Major,Superintendent of Public Instruction,Joy Hofmeister,REP,78,233,1846,2157,
Major,Superintendent of Public Instruction,John Cox,DEM,23,48,296,367,
Major,Superintendent of Public Instruction,Larry Huff,IND,5,19,173,197,
Major,Commissioner of Labor,Leslie Osborn,REP,88,228,1958,2274,
Major,Commissioner of Labor,Fred Dorrell,DEM,13,59,247,319,
Major,Commissioner of Labor,Brandt Dismukes,IND,3,14,107,124,
Major,Insurance Commissioner,Glen Mulready,REP,79,239,1979,2297,
Major,Insurance Commissioner,Kimberly Fobbs,DEM,24,62,325,411,
Major,Corporation Commissioner,Bob Anthony,REP,78,235,1872,2185,
Major,Corporation Commissioner,Ashley Nicole Mccray,DEM,21,57,297,375,
Major,Corporation Commissioner,Jackie Short,IND,6,10,145,161,
Major,U.S. House,Frank Lucas,REP,88,251,2051,2390,3
Major,U.S. House,Frankie Robbins,DEM,17,49,273,339,3
Marshall,Governor,Chris Powell,LIB,4,13,104,121,
Marshall,Governor,Kevin Stitt,REP,88,390,2465,2943,
Marshall,Governor,Drew Edmondson,DEM,51,159,1141,1351,
Marshall,Lieutenant Governor,Matt Pinnell,REP,94,425,2610,3129,
Marshall,Lieutenant Governor,Anastasia Pittman,DEM,44,125,954,1123,
Marshall,Lieutenant Governor,Ivan Holmes,IND,5,10,115,130,
Marshall,State Auditor,John Yeutter,LIB,14,62,551,627,
Marshall,State Auditor,Cindy Byrd,REP,114,458,2869,3441,
Marshall,Attorney General,Mike Hunter,REP,99,428,2684,3211,
Marshall,Attorney General,Mark Myles,DEM,42,125,985,1152,
Marshall,State Treasurer,Randy Mcdaniel,REP,109,449,2853,3411,
Marshall,State Treasurer,Charles De Coune,IND,21,71,582,674,
Marshall,Superintendent of Public Instruction,Joy Hofmeister,REP,95,413,2461,2969,
Marshall,Superintendent of Public Instruction,John Cox,DEM,38,128,986,1152,
Marshall,Superintendent of Public Instruction,Larry Huff,IND,9,17,235,261,
Marshall,Commissioner of Labor,Leslie Osborn,REP,101,418,2551,3070,
Marshall,Commissioner of Labor,Fred Dorrell,DEM,34,120,952,1106,
Marshall,Commissioner of Labor,Brandt Dismukes,IND,7,13,146,166,
Marshall,Insurance Commissioner,Glen Mulready,REP,103,423,2590,3116,
Marshall,Insurance Commissioner,Kimberly Fobbs,DEM,37,129,1053,1219,
Marshall,Corporation Commissioner,Bob Anthony,REP,92,404,2487,2983,
Marshall,Corporation Commissioner,Ashley Nicole Mccray,DEM,36,129,987,1152,
Marshall,Corporation Commissioner,Jackie Short,IND,12,18,190,220,
Marshall,U.S. House,Richard Castaldo,LIB,6,6,56,68,2
Marshall,U.S. House,Markwayne Mullin,REP,101,430,2640,3171,2
Marshall,U.S. House,Jason Nichols,DEM,34,116,881,1031,2
Marshall,U.S. House,John Foreman,IND,3,9,111,123,2
Marshall,State Senate,David Bullard,REP,98,428,2593,3119,6
Marshall,State Senate,Arnold Bourne,DEM,43,125,1081,1249,6
Marshall,State House,Tommy Hardin,REP,95,399,2301,2795,49
Marshall,State House,Miranda Shelton,DEM,49,162,1397,1608,49
Mayes,Governor,Chris Powell,LIB,12,30,444,486,
Mayes,Governor,Kevin Stitt,REP,178,633,7026,7837,
Mayes,Governor,Drew Edmondson,DEM,188,410,4006,4604,
Mayes,Lieutenant Governor,Matt Pinnell,REP,212,720,7832,8764,
Mayes,Lieutenant Governor,Anastasia Pittman,DEM,143,322,3169,3634,
Mayes,Lieutenant Governor,Ivan Holmes,IND,18,26,406,450,
Mayes,State Auditor,John Yeutter,LIB,98,207,2265,2570,
Mayes,State Auditor,Cindy Byrd,REP,241,771,8426,9438,
Mayes,Attorney General,Mike Hunter,REP,214,716,7975,8905,
Mayes,Attorney General,Mark Myles,DEM,156,345,3378,3879,
Mayes,State Treasurer,Randy Mcdaniel,REP,236,776,8451,9463,
Mayes,State Treasurer,Charles De Coune,IND,101,206,2217,2524,
Mayes,Superintendent of Public Instruction,Joy Hofmeister,REP,188,553,6009,6750,
Mayes,Superintendent of Public Instruction,John Cox,DEM,168,444,4594,5206,
Mayes,Superintendent of Public Instruction,Larry Huff,IND,22,70,802,894,
Mayes,Commissioner of Labor,Leslie Osborn,REP,206,679,7297,8182,
Mayes,Commissioner of Labor,Fred Dorrell,DEM,153,344,3475,3972,
Mayes,Commissioner of Labor,Brandt Dismukes,IND,16,32,522,570,
Mayes,Insurance Commissioner,Glen Mulready,REP,207,701,7648,8556,
Mayes,Insurance Commissioner,Kimberly Fobbs,DEM,163,347,3636,4146,
Mayes,Corporation Commissioner,Bob Anthony,REP,213,686,7447,8346,
Mayes,Corporation Commissioner,Ashley Nicole Mccray,DEM,138,325,3223,3686,
Mayes,Corporation Commissioner,Jackie Short,IND,27,47,643,717,
Mayes,U.S. House,Richard Castaldo,LIB,5,18,241,264,2
Mayes,U.S. House,Markwayne Mullin,REP,205,690,7639,8534,2
Mayes,U.S. House,Jason Nichols,DEM,160,339,3203,3702,2
Mayes,U.S. House,John Foreman,IND,8,20,357,385,2
Mayes,State Senate,Marty Quinn,REP,56,302,2059,2417,2
Mayes,State Senate,Jennifer Esau,DEM,67,227,1346,1640,2
Mayes,State Senate,Kim David,REP,9,15,457,481,18
Mayes,State Senate,Charles Arnall,DEM,4,14,197,215,18
Mayes,State House,Josh West,REP,68,117,1920,2105,5
Mayes,State House,Ed Trumbull,DEM,39,65,951,1055,5
Mayes,State House,Rusty Cornwell,REP,23,60,844,927,6
Mayes,State House,John Myers,DEM,25,47,428,500,6
Mayes,State House,Tom Gann,REP,102,381,3793,4276,8
Mayes,State House,Darrell Moore,DEM,121,394,3464,3979,8
Mcclain,Governor,Chris Powell,LIB,23,29,445,497,
Mcclain,Governor,Kevin Stitt,REP,483,538,8000,9021,
Mcclain,Governor,Drew Edmondson,DEM,266,273,3747,4286,
Mcclain,Lieutenant Governor,Matt Pinnell,REP,518,592,8910,10020,
Mcclain,Lieutenant Governor,Anastasia Pittman,DEM,221,227,2815,3263,
Mcclain,Lieutenant Governor,Ivan Holmes,IND,29,20,409,458,
Mcclain,State Auditor,John Yeutter,LIB,120,129,1910,2159,
Mcclain,State Auditor,Cindy Byrd,REP,595,656,9692,10943,
Mcclain,Attorney General,Mike Hunter,REP,524,606,9149,10279,
Mcclain,Attorney General,Mark Myles,DEM,236,228,2921,3385,
Mcclain,State Treasurer,Randy Mcdaniel,REP,557,646,9342,10545,
Mcclain,State Treasurer,Charles De Coune,IND,163,144,2223,2530,
Mcclain,Superintendent of Public Instruction,Joy Hofmeister,REP,522,562,8364,9448,
Mcclain,Superintendent of Public Instruction,John Cox,DEM,204,211,2724,3139,
Mcclain,Superintendent of Public Instruction,Larry Huff,IND,36,62,1029,1127,
Mcclain,Commissioner of Labor,Leslie Osborn,REP,543,606,8906,10055,
Mcclain,Commissioner of Labor,Fred Dorrell,DEM,195,200,2525,2920,
Mcclain,Commissioner of Labor,Brandt Dismukes,IND,24,28,560,612,
Mcclain,Insurance Commissioner,Glen Mulready,REP,516,589,8789,9894,
Mcclain,Insurance Commissioner,Kimberly Fobbs,DEM,237,240,3196,3673,
Mcclain,Corporation Commissioner,Bob Anthony,REP,515,562,8424,9501,
Mcclain,Corporation Commissioner,Ashley Nicole Mccray,DEM,218,232,2896,3346,
Mcclain,Corporation Commissioner,Jackie Short,IND,32,42,719,793,
Mcclain,U.S. House,Tom Cole,REP,538,583,8979,10100,4
Mcclain,U.S. House,Mary Brannon,DEM,206,242,2713,3161,4
Mcclain,U.S. House,Ruby Peters,IND,24,12,454,490,4
Mcclain,State House,Sherrie Conley,REP,284,185,4079,4548,20
Mcclain,State House,Steve Jarman,DEM,102,94,1282,1478,20
Mcclain,State House,Cynthia Roe,REP,174,326,3781,4281,42
Mcclain,State House,Liz George,DEM,155,208,2193,2556,42
Mccurtain,Governor,Chris Powell,LIB,1,6,171,178,
Mccurtain,Governor,Kevin Stitt,REP,105,391,4682,5178,
Mccurtain,Governor,Drew Edmondson,DEM,65,165,1981,2211,
Mccurtain,Lieutenant Governor,Matt Pinnell,REP,109,413,5005,5527,
Mccurtain,Lieutenant Governor,Anastasia Pittman,DEM,53,143,1607,1803,
Mccurtain,Lieutenant Governor,Ivan Holmes,IND,6,4,160,170,
Mccurtain,State Auditor,John Yeutter,LIB,26,81,904,1011,
Mccurtain,State Auditor,Cindy Byrd,REP,130,428,5444,6002,
Mccurtain,Attorney General,Mike Hunter,REP,111,405,5126,5642,
Mccurtain,Attorney General,Mark Myles,DEM,57,151,1622,1830,
Mccurtain,State Treasurer,Randy Mcdaniel,REP,116,427,5417,5960,
Mccurtain,State Treasurer,Charles De Coune,IND,40,82,950,1072,
Mccurtain,Superintendent of Public Instruction,Joy Hofmeister,REP,104,369,4401,4874,
Mccurtain,Superintendent of Public Instruction,John Cox,DEM,58,170,2014,2242,
Mccurtain,Superintendent of Public Instruction,Larry Huff,IND,6,15,351,372,
Mccurtain,Commissioner of Labor,Leslie Osborn,REP,110,407,4925,5442,
Mccurtain,Commissioner of Labor,Fred Dorrell,DEM,49,143,1597,1789,
Mccurtain,Commissioner of Labor,Brandt Dismukes,IND,9,5,199,213,
Mccurtain,Insurance Commissioner,Glen Mulready,REP,110,402,4976,5488,
Mccurtain,Insurance Commissioner,Kimberly Fobbs,DEM,56,155,1725,1936,
Mccurtain,Corporation Commissioner,Bob Anthony,REP,107,392,4877,5376,
Mccurtain,Corporation Commissioner,Ashley Nicole Mccray,DEM,55,153,1596,1804,
Mccurtain,Corporation Commissioner,Jackie Short,IND,7,11,252,270,
Mccurtain,U.S. House,Richard Castaldo,LIB,3,8,85,96,2
Mccurtain,U.S. House,Markwayne Mullin,REP,113,405,5105,5623,2
Mccurtain,U.S. House,Jason Nichols,DEM,50,145,1466,1661,2
Mccurtain,U.S. House,John Foreman,IND,4,5,155,164,2
Mcintosh,Governor,Chris Powell,LIB,3,23,197,223,
Mcintosh,Governor,Kevin Stitt,REP,113,366,3133,3612,
Mcintosh,Governor,Drew Edmondson,DEM,94,258,2433,2785,
Mcintosh,Lieutenant Governor,Matt Pinnell,REP,119,407,3542,4068,
Mcintosh,Lieutenant Governor,Anastasia Pittman,DEM,85,215,1987,2287,
Mcintosh,Lieutenant Governor,Ivan Holmes,IND,5,18,191,214,
Mcintosh,State Auditor,John Yeutter,LIB,46,124,1266,1436,
Mcintosh,State Auditor,Cindy Byrd,REP,140,458,4030,4628,
Mcintosh,Attorney General,Mike Hunter,REP,116,422,3652,4190,
Mcintosh,Attorney General,Mark Myles,DEM,90,220,2036,2346,
Mcintosh,State Treasurer,Randy Mcdaniel,REP,133,447,3985,4565,
Mcintosh,State Treasurer,Charles De Coune,IND,54,137,1309,1500,
Mcintosh,Superintendent of Public Instruction,Joy Hofmeister,REP,114,377,3133,3624,
Mcintosh,Superintendent of Public Instruction,John Cox,DEM,78,224,2101,2403,
Mcintosh,Superintendent of Public Instruction,Larry Huff,IND,17,42,486,545,
Mcintosh,Commissioner of Labor,Leslie Osborn,REP,109,382,3259,3750,
Mcintosh,Commissioner of Labor,Fred Dorrell,DEM,82,232,2025,2339,
Mcintosh,Commissioner of Labor,Brandt Dismukes,IND,16,16,386,418,
Mcintosh,Insurance Commissioner,Glen Mulready,REP,114,396,3508,4018,
Mcintosh,Insurance Commissioner,Kimberly Fobbs,DEM,93,235,2161,2489,
Mcintosh,Corporation Commissioner,Bob Anthony,REP,118,383,3370,3871,
Mcintosh,Corporation Commissioner,Ashley Nicole Mccray,DEM,79,227,2020,2326,
Mcintosh,Corporation Commissioner,Jackie Short,IND,10,29,290,329,
Mcintosh,U.S. House,Richard Castaldo,LIB,1,11,89,101,2
Mcintosh,U.S. House,Markwayne Mullin,REP,123,390,3504,4017,2
Mcintosh,U.S. House,Jason Nichols,DEM,78,229,1999,2306,2
Mcintosh,U.S. House,John Foreman,IND,5,12,144,161,2
Mcintosh,State Senate,Roger Thompson,REP,123,402,3504,4029,8
Mcintosh,State Senate,Shannan Tucker,DEM,77,224,2005,2306,8
Mcintosh,State Senate,Marlena Nobles,IND,8,12,190,210,8
Mcintosh,State House,Avery Carl Frix,REP,31,83,1328,1442,13
Mcintosh,State House,Jolene Armstrong,DEM,19,27,440,486,13
Mcintosh,State House,Randy Randleman,REP,56,164,1064,1284,15
Mcintosh,State House,Judy Ross Moore,DEM,23,75,544,642,15
Mcintosh,State House,David Smith,REP,38,134,1203,1375,18
Mcintosh,State House,Donnie Condit,DEM,40,154,1134,1328,18
Murray,Governor,Chris Powell,LIB,7,18,150,175,
Murray,Governor,Kevin Stitt,REP,94,287,2370,2751,
Murray,Governor,Drew Edmondson,DEM,56,190,1197,1443,
Murray,Lieutenant Governor,Matt Pinnell,REP,96,331,2600,3027,
Murray,Lieutenant Governor,Anastasia Pittman,DEM,50,148,980,1178,
Murray,Lieutenant Governor,Ivan Holmes,IND,7,12,115,134,
Murray,State Auditor,John Yeutter,LIB,34,82,588,704,
Murray,State Auditor,Cindy Byrd,REP,107,372,2893,3372,
Murray,Attorney General,Mike Hunter,REP,101,347,2665,3113,
Murray,Attorney General,Mark Myles,DEM,52,144,1021,1217,
Murray,State Treasurer,Randy Mcdaniel,REP,102,360,2843,3305,
Murray,State Treasurer,Charles De Coune,IND,37,91,635,763,
Murray,Superintendent of Public Instruction,Joy Hofmeister,REP,101,329,2444,2874,
Murray,Superintendent of Public Instruction,John Cox,DEM,41,133,963,1137,
Murray,Superintendent of Public Instruction,Larry Huff,IND,12,27,288,327,
Murray,Commissioner of Labor,Leslie Osborn,REP,100,327,2524,2951,
Murray,Commissioner of Labor,Fred Dorrell,DEM,45,141,969,1155,
Murray,Commissioner of Labor,Brandt Dismukes,IND,7,22,164,193,
Murray,Insurance Commissioner,Glen Mulready,REP,96,332,2514,2942,
Murray,Insurance Commissioner,Kimberly Fobbs,DEM,56,158,1155,1369,
Murray,Corporation Commissioner,Bob Anthony,REP,95,321,2476,2892,
Murray,Corporation Commissioner,Ashley Nicole Mccray,DEM,47,146,1011,1204,
Murray,Corporation Commissioner,Jackie Short,IND,12,23,201,236,
Murray,U.S. House,Tom Cole,REP,107,352,2780,3239,4
Murray,U.S. House,Mary Brannon,DEM,41,127,802,970,4
Murray,U.S. House,Ruby Peters,IND,5,14,125,144,4
Murray,State Senate,Frank Simpson,REP,104,335,2676,3115,14
Murray,State Senate,Justin Arledge,DEM,48,156,1015,1219,14
Murray,State House,Charles Mccall,REP,81,244,1944,2269,22
Murray,State House,Wayne Eidson,DEM,59,209,1357,1625,22
Murray,State House,Renae Ward,IND,8,23,181,212,22
Murray,State House,Tammy Townley,REP,4,9,148,161,48
Murray,State House,Cheryl Key,DEM,2,8,82,92,48
Muskogee,Governor,Chris Powell,LIB,20,36,612,668,
Muskogee,Governor,Kevin Stitt,REP,288,899,8328,9515,
Muskogee,Governor,Drew Edmondson,DEM,310,972,8234,9516,
Muskogee,Lieutenant Governor,Matt Pinnell,REP,316,1060,9864,11240,
Muskogee,Lieutenant Governor,Anastasia Pittman,DEM,275,796,6610,7681,
Muskogee,Lieutenant Governor,Ivan Holmes,IND,24,41,562,627,
Muskogee,State Auditor,John Yeutter,LIB,149,494,4445,5088,
Muskogee,State Auditor,Cindy Byrd,REP,375,1229,11332,12936,
Muskogee,Attorney General,Mike Hunter,REP,338,1106,10267,11711,
Muskogee,Attorney General,Mark Myles,DEM,275,786,6698,7759,
Muskogee,State Treasurer,Randy Mcdaniel,REP,371,1202,10991,12564,
Muskogee,State Treasurer,Charles De Coune,IND,151,524,4764,5439,
Muskogee,Superintendent of Public Instruction,Joy Hofmeister,REP,326,992,8873,10191,
Muskogee,Superintendent of Public Instruction,John Cox,DEM,258,779,6805,7842,
Muskogee,Superintendent of Public Instruction,Larry Huff,IND,33,120,1370,1523,
Muskogee,Commissioner of Labor,Leslie Osborn,REP,328,1019,9307,10654,
Muskogee,Commissioner of Labor,Fred Dorrell,DEM,261,796,6679,7736,
Muskogee,Commissioner of Labor,Brandt Dismukes,IND,21,71,911,1003,
Muskogee,Insurance Commissioner,Glen Mulready,REP,318,1040,9725,11083,
Muskogee,Insurance Commissioner,Kimberly Fobbs,DEM,288,843,7168,8299,
Muskogee,Corporation Commissioner,Bob Anthony,REP,317,1046,9510,10873,
Muskogee,Corporation Commissioner,Ashley Nicole Mccray,DEM,271,784,6555,7610,
Muskogee,Corporation Commissioner,Jackie Short,IND,21,63,896,980,
Muskogee,U.S. House,Richard Castaldo,LIB,14,27,371,412,2
Muskogee,U.S. House,Markwayne Mullin,REP,320,978,9426,10724,2
Muskogee,U.S. House,Jason Nichols,DEM,266,849,6800,7915,2
Muskogee,U.S. House,John Foreman,IND,16,43,509,568,2
Muskogee,State Senate,Roger Thompson,REP,12,46,1032,1090,8
Muskogee,State Senate,Shannan Tucker,DEM,16,14,517,547,8
Muskogee,State Senate,Marlena Nobles,IND,7,3,65,75,8
Muskogee,State Senate,Kim David,REP,72,151,1770,1993,18
Muskogee,State Senate,Charles Arnall,DEM,44,82,997,1123,18
Muskogee,State House,Avery Carl Frix,REP,149,544,4921,5614,13
Muskogee,State House,Jolene Armstrong,DEM,90,277,2347,2714,13
Muskogee,State House,Chris Sneed,REP,148,512,4128,4788,14
Muskogee,State House,Jack Reavis,DEM,159,490,3806,4455,14
Muskogee,State House,Randy Randleman,REP,7,22,397,426,15
Muskogee,State House,Judy Ross Moore,DEM,10,10,329,349,15
Muskogee,State House,Scott Fetgatter,REP,26,22,690,738,16
Muskogee,State House,Chandler Torbett,DEM,22,14,395,431,16
Muskogee,State House,James Delso,IND,1,2,48,51,16
Noble,Governor,Chris Powell,LIB,14,28,147,189,
Noble,Governor,Kevin Stitt,REP,90,417,2036,2543,
Noble,Governor,Drew Edmondson,DEM,41,184,1027,1252,
Noble,Lieutenant Governor,Matt Pinnell,REP,103,477,2352,2932,
Noble,Lieutenant Governor,Anastasia Pittman,DEM,30,130,712,872,
Noble,Lieutenant Governor,Ivan Holmes,IND,9,19,111,139,
Noble,State Auditor,John Yeutter,LIB,24,75,555,654,
Noble,State Auditor,Cindy Byrd,REP,114,522,2520,3156,
Noble,Attorney General,Mike Hunter,REP,113,474,2372,2959,
Noble,Attorney General,Mark Myles,DEM,28,153,791,972,
Noble,State Treasurer,Randy Mcdaniel,REP,110,520,2479,3109,
Noble,State Treasurer,Charles De Coune,IND,27,81,593,701,
Noble,Superintendent of Public Instruction,Joy Hofmeister,REP,95,452,2097,2644,
Noble,Superintendent of Public Instruction,John Cox,DEM,32,121,772,925,
Noble,Superintendent of Public Instruction,Larry Huff,IND,16,55,309,380,
Noble,Commissioner of Labor,Leslie Osborn,REP,99,489,2323,2911,
Noble,Commissioner of Labor,Fred Dorrell,DEM,31,117,679,827,
Noble,Commissioner of Labor,Brandt Dismukes,IND,14,14,156,184,
Noble,Insurance Commissioner,Glen Mulready,REP,100,465,2291,2856,
Noble,Insurance Commissioner,Kimberly Fobbs,DEM,42,158,862,1062,
Noble,Corporation Commissioner,Bob Anthony,REP,96,462,2195,2753,
Noble,Corporation Commissioner,Ashley Nicole Mccray,DEM,29,130,774,933,
Noble,Corporation Commissioner,Jackie Short,IND,17,32,196,245,
Noble,U.S. House,Frank Lucas,REP,112,509,2457,3078,3
Noble,U.S. House,Frankie Robbins,DEM,32,117,730,879,3
Noble,State Senate,Chuck Hall,REP,107,455,2372,2934,20
Noble,State Senate,Heady Coleman,DEM,38,173,817,1028,20
Noble,State House,Ty Burns,REP,70,336,1504,1910,35
Noble,State House,Jasha Lyons Echo-Hawk,DEM,17,120,476,613,35
Nowata,Governor,Chris Powell,LIB,4,26,141,171,
Nowata,Governor,Kevin Stitt,REP,75,274,1970,2319,
Nowata,Governor,Drew Edmondson,DEM,33,133,850,1016,
